"subject" "activity" "tBodyAcc_mean_X" "tBodyAcc_mean_Y" "tBodyAcc_mean_Z" "tBodyAcc_std_X" "tBodyAcc_std_Y" "tBodyAcc_std_Z" "tGravityAcc_mean_X" "tGravityAcc_mean_Y" "tGravityAcc_mean_Z" "tGravityAcc_std_X" "tGravityAcc_std_Y" "tGravityAcc_std_Z" "tBodyAccJerk_mean_X" "tBodyAccJerk_mean_Y" "tBodyAccJerk_mean_Z" "tBodyAccJerk_std_X" "tBodyAccJerk_std_Y" "tBodyAccJerk_std_Z" "tBodyGyro_mean_X" "tBodyGyro_mean_Y" "tBodyGyro_mean_Z" "tBodyGyro_std_X" "tBodyGyro_std_Y" "tBodyGyro_std_Z" "tBodyGyroJerk_mean_X" "tBodyGyroJerk_mean_Y" "tBodyGyroJerk_mean_Z" "tBodyGyroJerk_std_X" "tBodyGyroJerk_std_Y" "tBodyGyroJerk_std_Z" "tBodyAccMag_mean" "tBodyAccMag_std" "tGravityAccMag_mean" "tGravityAccMag_std" "tBodyAccJerkMag_mean" "tBodyAccJerkMag_std" "tBodyGyroMag_mean" "tBodyGyroMag_std" "tBodyGyroJerkMag_mean" "tBodyGyroJerkMag_std" "fBodyAcc_mean_X" "fBodyAcc_mean_Y" "fBodyAcc_mean_Z" "fBodyAcc_std_X" "fBodyAcc_std_Y" "fBodyAcc_std_Z" "fBodyAccJerk_mean_X" "fBodyAccJerk_mean_Y" "fBodyAccJerk_mean_Z" "fBodyAccJerk_std_X" "fBodyAccJerk_std_Y" "fBodyAccJerk_std_Z" "fBodyGyro_mean_X" "fBodyGyro_mean_Y" "fBodyGyro_mean_Z" "fBodyGyro_std_X" "fBodyGyro_std_Y" "fBodyGyro_std_Z" "fBodyAccMag_mean" "fBodyAccMag_std" "fBodyBodyAccJerkMag_mean" "fBodyBodyAccJerkMag_std" "fBodyBodyGyroMag_mean" "fBodyBodyGyroMag_std" "fBodyBodyGyroJerkMag_mean" "fBodyBodyGyroJerkMag_std"
"135" 22 "WALKING_DOWNSTAIRS" 0.20906379 -0.049359552 -0.31450384 -0.33864847 0.13448364 -0.23126938 0.86182968 -0.42820127 -0.1392346 -0.9025848 -0.9501223 -0.51151989 -0.023615341 0.37081296 0.47864023 -0.37212036 -0.13496227 -0.63194443 -0.23056798 0.24771267 0.11136827 -0.65257031 -0.40052102 -0.094268496 -0.047805077 -0.098499461 -0.031687271 -0.56672565 -0.68591364 -0.44465078 -0.13481802 -0.24174371 -0.13481802 -0.24174371 -0.34697355 -0.32923496 -0.2954055 -0.4342238 -0.60303429 -0.67777479 -0.36237296 0.03236188 -0.32543012 -0.3294357 0.1144071 -0.24037406 -0.36538077 -0.14234836 -0.56521999 -0.43796914 -0.18859979 -0.70260872 -0.5482178 -0.49994159 -0.21238961 -0.68571511 -0.3507104 -0.14152698 -0.15135449 -0.4157344 -0.30383611 -0.36631961 -0.51279145 -0.47837462 -0.66840736 -0.71299623
"136" 22 "SITTING" 0.23655703 -0.0061942794 -0.13948292 -0.37894793 0.028987642 -0.29959604 0.83231477 -0.44034311 -0.21438702 -0.93563894 -0.95866746 -0.87931644 0.049621539 -0.03874066 0.061264074 -0.44843642 -0.22715301 -0.68682436 0.089278408 -0.10874976 -0.099692125 -0.49257032 -0.43446008 -0.095715349 0.14561867 -0.22902593 -0.13343518 -0.60501241 -0.73201373 -0.47436331 -0.21663016 -0.33297165 -0.21663016 -0.33297165 -0.43515274 -0.38578827 -0.2693784 -0.43071583 -0.64053932 -0.71971681 -0.4169721 -0.1053915 -0.49023371 -0.36447365 0.029944992 -0.26014835 -0.43045599 -0.23456357 -0.63787672 -0.5213571 -0.27402966 -0.7368147 -0.36702911 -0.50568954 -0.21518356 -0.5324108 -0.39849189 -0.14247722 -0.32350849 -0.44159804 -0.33820836 -0.45597604 -0.52955812 -0.4632979 -0.70938128 -0.75416494
"137" 22 "STANDING" 0.24274255 0.0099775927 -0.093386183 -0.41578092 0.061759904 -0.23807668 0.82253955 -0.43545486 -0.22813074 -0.96339927 -0.938378 -0.9527586 0.31679199 -0.17573614 -0.45200155 -0.47054815 -0.25103729 -0.63413727 0.32405108 -0.47656942 -0.2504386 -0.36214539 -0.52912708 -0.22609117 -0.069812346 -0.069847215 0.014494209 -0.60050687 -0.69973405 -0.51163855 -0.22012732 -0.31166471 -0.22012732 -0.31166471 -0.4522697 -0.36196038 -0.18047776 -0.3177256 -0.62997984 -0.70886994 -0.37434338 -0.02651245 -0.36116195 -0.4328517 0.039543478 -0.23232336 -0.47326319 -0.2516409 -0.58419084 -0.51603228 -0.30488251 -0.68408108 -0.41270299 -0.5306493 -0.28968216 -0.35865777 -0.53146867 -0.27701495 -0.22182173 -0.47471666 -0.30336639 -0.44797486 -0.47656216 -0.33476205 -0.67510178 -0.78358137
"138" 22 "LAYING" 0.28158555 -0.0075743135 -0.1747021 -0.34370447 0.11026753 -0.080621938 0.82434606 -0.42694058 -0.23396567 -0.96993179 -0.96832378 -0.90968986 0.14830418 -0.030948719 -0.16448775 -0.25428579 -0.23726415 -0.58503056 0.077596692 -0.23743319 0.048025629 -0.31690776 -0.43233468 -0.21278457 -0.19604378 0.17377152 0.14069617 -0.55603616 -0.58557933 -0.47583555 -0.13444434 -0.21625802 -0.13444434 -0.21625802 -0.34586017 -0.1995766 -0.20923231 -0.36352252 -0.5639145 -0.58589183 -0.29554254 -0.035408741 -0.28883491 -0.36362436 0.11150579 -0.046856427 -0.19415415 -0.22511661 -0.51877184 -0.40168371 -0.30897882 -0.65353801 -0.30645914 -0.40012533 -0.24420957 -0.32756375 -0.45718854 -0.27462276 -0.10751374 -0.40656587 -0.18219509 -0.22761814 -0.44260409 -0.41884048 -0.58940453 -0.60788256
"139" 23 "WALKING" 0.18214828 -0.010646974 -0.16894574 -0.39173633 0.04238252 -0.23028972 0.82002484 -0.42264572 -0.26057755 -0.96633309 -0.95267355 -0.83867007 0.060478005 0.32080848 0.45322811 -0.29559709 -0.32207399 -0.62014605 0.052923668 -0.030243692 -0.085249252 -0.469196 -0.39753697 0.092601369 0.03449711 -0.11415513 -0.26198405 -0.58176603 -0.58963954 -0.51969865 -0.20964669 -0.29473591 -0.20964669 -0.29473591 -0.40042745 -0.24932407 -0.18983489 -0.40677357 -0.58162518 -0.59405351 -0.32713797 -0.028271695 -0.31599085 -0.4191069 0.012882513 -0.24382703 -0.22738337 -0.31620288 -0.56806307 -0.45174073 -0.37921071 -0.67236156 -0.39171654 -0.39806692 -0.13618466 -0.49515545 -0.4014457 0.05784247 -0.15942127 -0.49308938 -0.26895024 -0.22869022 -0.47960329 -0.45861168 -0.59024656 -0.62667255
"140" 23 "WALKING_UPSTAIRS" 0.1821957 -0.0016884658 -0.089805031 -0.38969662 0.019942316 -0.32360231 0.80965575 -0.41797861 -0.2927227 -0.95600484 -0.94951485 -0.90116884 0.32095521 -0.0066668256 -0.20805123 -0.3168533 -0.3710876 -0.61551865 0.06807912 -0.12657561 -0.074961722 -0.39280039 -0.49946853 0.07933651 -0.27456481 -0.27399033 -0.18073727 -0.38388985 -0.66150801 -0.51983675 -0.2313004 -0.33428275 -0.2313004 -0.33428275 -0.39817718 -0.32636997 -0.19737797 -0.38647655 -0.56790694 -0.59824582 -0.32716617 -0.15862351 -0.40596954 -0.41610939 0.040309433 -0.33175431 -0.25606441 -0.37991115 -0.53823486 -0.46017497 -0.40570352 -0.699442 -0.26824365 -0.45960826 -0.17597535 -0.43275521 -0.52928892 0.052002609 -0.25590789 -0.48613635 -0.29710733 -0.36824602 -0.44669593 -0.45034764 -0.60549276 -0.61693432
"141" 23 "WALKING_DOWNSTAIRS" 0.31178044 0.013873623 -0.21470991 -0.28883702 0.024940442 -0.012087503 0.80421172 -0.41122783 -0.30954593 -0.96488279 -0.93869197 -0.91956541 -0.026521934 -0.31954047 -0.4985735 -0.27353294 -0.29879028 -0.52668592 -0.2999477 0.073893873 0.38132382 -0.47683818 -0.47583266 -0.12368226 -0.17664333 0.07921147 0.25953308 -0.32742681 -0.61498026 -0.40993576 -0.10673119 -0.17686399 -0.10673119 -0.17686399 -0.32464141 -0.27985401 -0.21754223 -0.4980118 -0.50764623 -0.54909391 -0.283034 -0.057767764 -0.17011197 -0.29107181 0.0023875791 -0.0058105077 -0.24063234 -0.29348247 -0.47124739 -0.38155337 -0.35687942 -0.58120675 -0.31095432 -0.44367119 -0.19431948 -0.52968462 -0.50043439 -0.1817497 -0.13739158 -0.32742882 -0.25043493 -0.32350421 -0.4698539 -0.60972783 -0.54342429 -0.58827419
"142" 23 "SITTING" 0.25615464 0.03261012 -0.22862313 -0.3637984 -0.0014922736 -0.0060593818 0.78841478 -0.39115743 -0.34059264 -0.9210241 -0.92276064 -0.8030966 0.12789296 0.17962537 -0.055212453 -0.47604283 -0.35576366 -0.50596304 -0.34774041 0.15866014 0.32310847 -0.67975956 -0.34455138 -0.082636875 -0.048836955 -0.056518603 0.04463821 -0.50346572 -0.51468227 -0.41238117 -0.15130127 -0.21238875 -0.15130127 -0.21238875 -0.43453318 -0.38263516 -0.22856455 -0.41703988 -0.51316009 -0.49286378 -0.41435887 -0.19244211 -0.19885975 -0.34481812 0.025062929 0.015996039 -0.46247104 -0.36954078 -0.43426277 -0.54077977 -0.38532287 -0.57906013 -0.52005218 -0.34783923 -0.21705351 -0.73372452 -0.34714239 -0.12650557 -0.1899777 -0.34742783 -0.35638998 -0.42182327 -0.44398003 -0.49861317 -0.47950234 -0.54759219
"143" 23 "STANDING" 0.078156973 -0.027612708 -0.34615379 -0.37372745 0.096341876 0.14316589 0.85418365 -0.36998534 -0.28328007 -0.83659828 -0.840246 -0.6483279 0.29973831 -0.033131347 -0.51159201 -0.33455618 -0.31981618 -0.52583752 -0.44810408 0.0045658665 0.2350646 -0.50564685 -0.47447777 -0.082221558 0.040895537 -0.050034278 -0.11881097 -0.41725684 -0.61066021 -0.46073693 -0.066013136 -0.1621874 -0.066013136 -0.1621874 -0.37446221 -0.28586392 -0.1685337 -0.44755696 -0.54491105 -0.56338357 -0.30954637 -0.053451007 0.040453061 -0.40082566 0.10019886 0.10943263 -0.30645938 -0.32018501 -0.43803603 -0.4308375 -0.3689608 -0.61968223 -0.32000533 -0.43542035 -0.25225188 -0.56557768 -0.50386289 -0.11685809 -0.0512056 -0.36218995 -0.26509309 -0.3155656 -0.45477271 -0.53871623 -0.56906769 -0.58621612
"144" 23 "LAYING" 0.17991522 0.040285843 -0.39925032 -0.32453994 0.040201843 0.2286178 0.77744709 -0.37238247 -0.38592451 -0.75190443 -0.87262585 -0.45582395 0.088889365 -0.20336321 0.10910682 -0.27280803 -0.28644621 -0.44409975 -0.14957342 0.091994832 0.17562404 -0.39577881 -0.45644299 0.016751134 0.18599938 0.10325021 0.15742671 -0.29272616 -0.62029185 -0.38964139 -0.014524538 -0.14698253 -0.014524538 -0.14698253 -0.30112207 -0.24059299 -0.18838598 -0.4253394 -0.49120709 -0.55191897 -0.28339365 -0.065450028 -0.015780675 -0.3414026 0.027500249 0.25826082 -0.27917822 -0.30955695 -0.407356 -0.33217253 -0.30959462 -0.47795326 -0.1679327 -0.46503846 -0.096487237 -0.4693507 -0.45498817 -0.041701737 -0.14785566 -0.27879577 -0.22878081 -0.25995095 -0.42039003 -0.5299872 -0.5437345 -0.59491486
"145" 25 "WALKING" 0.28509055 -0.011054655 -0.17546042 -0.33608887 0.0077869281 -0.0060929828 0.71872149 -0.34577422 -0.46668033 -0.92890557 -0.94108453 -0.87726749 -0.13340136 0.076110943 0.4763061 -0.19534113 -0.30405907 -0.53137048 0.21780235 -0.037131015 -0.19124281 -0.33721618 -0.47215668 0.1757922 0.16523531 -0.0093887389 -0.11318937 -0.34159715 -0.60801985 -0.45805136 -0.13155587 -0.23947086 -0.13155587 -0.23947086 -0.33102753 -0.14051829 -0.093705423 -0.33570021 -0.53770173 -0.50998624 -0.21389553 -0.15125476 -0.11459166 -0.39087147 0.020645124 -0.025060893 -0.20341514 -0.33851338 -0.4561645 -0.25989039 -0.31256905 -0.6093017 -0.16339143 -0.46397772 -0.098441084 -0.39234393 -0.48098212 0.14506161 -0.15877225 -0.40693163 -0.12045877 -0.17290463 -0.35605769 -0.43631808 -0.52010701 -0.5311647
"146" 25 "WALKING_UPSTAIRS" 0.28495022 -0.017809348 -0.10353921 -0.39399176 0.069258649 -0.06076504 0.71248535 -0.34166914 -0.47922354 -0.96767438 -0.96456 -0.96573832 -0.070333994 0.072646673 0.012146109 -0.34085601 -0.20734973 -0.55097197 0.36033459 -0.24634945 -0.40459008 -0.32831827 -0.52584322 0.07552608 -0.11888202 -0.13553365 -0.014825479 -0.46937646 -0.63692755 -0.55251579 -0.16213231 -0.27554829 -0.16213231 -0.27554829 -0.35491072 -0.26527231 -0.083455424 -0.23430112 -0.60423294 -0.57019814 -0.3885618 -0.13072157 -0.29540235 -0.39604612 0.095774234 -0.017048279 -0.32743339 -0.23001693 -0.4885663 -0.41779096 -0.23674031 -0.61395623 -0.32469436 -0.51843762 -0.19982486 -0.33723797 -0.53379316 0.053113633 -0.28183788 -0.38434279 -0.22885148 -0.31940575 -0.46758322 -0.22670898 -0.57827013 -0.58932267
"147" 25 "WALKING_DOWNSTAIRS" 0.1982599 -0.0072360841 -0.11697537 -0.35821234 0.19934459 0.027980756 0.72200405 -0.34340533 -0.48379117 -0.96043669 -0.96927178 -0.95188743 -0.017955933 0.079486588 0.27546116 -0.27046029 0.096856453 -0.49306247 0.1000267 -0.05236214 0.11741251 -0.2564816 -0.53851784 0.0027495934 -0.32820963 -0.088911671 0.2002967 -0.44506683 -0.64188901 -0.47941398 -0.094184308 -0.17381199 -0.094184308 -0.17381199 -0.25329332 -0.035019427 -0.17567552 -0.25955538 -0.56414543 -0.60807578 -0.29223016 0.15144084 -0.16707199 -0.38610369 0.14852228 0.048769955 -0.27112573 0.044300942 -0.47294134 -0.33678352 0.081330006 -0.51049366 -0.20990436 -0.5402442 -0.089535453 -0.2766297 -0.54067222 -0.06041694 -0.060310064 -0.37383924 0.023235527 -0.11977266 -0.35613125 -0.321199 -0.59097769 -0.66052927
"148" 25 "SITTING" 0.25100692 0.027292221 -0.15904398 -0.31226485 0.27158876 0.063229519 0.71478372 -0.34596998 -0.49391901 -0.93165632 -0.95645429 -0.92671733 0.098782494 0.12165214 0.080507267 -0.17728738 -0.010655122 -0.46113757 0.084413525 -0.094105264 -0.10654961 -0.33877929 -0.43503761 0.26429836 -0.043750096 0.086174644 -0.11992142 -0.41960128 -0.57926941 -0.41788958 -0.025631528 -0.18376522 -0.025631528 -0.18376522 -0.2581634 0.029664321 -0.12134538 -0.19206194 -0.50851563 -0.56825118 -0.23758431 0.14779928 -0.14315036 -0.34397777 0.25327381 0.086776685 -0.19536509 -0.036890515 -0.43161253 -0.23201674 -0.04984662 -0.4877658 -0.26003947 -0.41096809 -0.079608968 -0.366337 -0.45441647 0.24240421 -0.073569887 -0.37981332 0.071368066 -0.02948862 -0.33881188 -0.23479164 -0.56083805 -0.60914001
"149" 25 "STANDING" 0.26889811 0.027477206 -0.13197884 -0.32589321 0.13326769 0.095709279 0.7025277 -0.32537694 -0.50383256 -0.96523033 -0.85924197 -0.94517747 0.03796997 -0.062148329 0.077913514 -0.13629036 -0.42469654 -0.44604172 -0.036682316 -0.07102473 0.070769596 -0.29150879 -0.39836213 0.34742419 -0.26846342 -0.16269313 0.071530399 -0.45748595 -0.52792207 -0.44031185 -0.048290474 -0.26902979 -0.048290474 -0.26902979 -0.31490523 -0.077725099 -0.051873198 -0.22551096 -0.4973354 -0.53459347 -0.25097704 -0.1711741 -0.12169493 -0.35776465 0.19635563 0.12206307 -0.14425801 -0.4172292 -0.40384756 -0.20639174 -0.47649664 -0.48551686 -0.24359981 -0.37692169 -0.010126342 -0.31159432 -0.41625582 0.32207009 -0.19659158 -0.42659012 -0.045443761 -0.1239241 -0.41014724 -0.24265499 -0.50896167 -0.60456678
"150" 25 "LAYING" 0.14838783 -0.036547994 -0.11049098 -0.33005118 -0.028480261 0.1506074 0.69943417 -0.29680057 -0.51878585 -0.96343447 -0.92333967 -0.90902989 0.21995954 -0.38324408 0.15471033 -0.080070941 -0.30862275 -0.40934456 -0.34601361 0.18816808 0.73715861 -0.38997173 -0.43510444 -0.036634046 -0.27441254 -0.16560552 -0.22459824 -0.38170893 -0.47713832 -0.47996845 -0.078116487 -0.26403131 -0.078116487 -0.26403131 -0.24646959 -0.016526736 -0.096342847 -0.34465144 -0.46603963 -0.46637773 -0.22721182 -0.11060852 -0.05070074 -0.3751621 -0.048013934 0.16579945 -0.083414572 -0.29389646 -0.35749978 -0.16072315 -0.37865265 -0.45875204 -0.25489773 -0.393344 -0.22399771 -0.43306767 -0.46651991 -0.07077409 -0.20273931 -0.41506437 -0.012561749 -0.028343579 -0.34411167 -0.45994864 -0.46632865 -0.5041819
"151" 26 "WALKING" 0.073728786 -0.14822575 -0.24110951 -0.35922813 0.17063542 0.139023 0.74252899 -0.25001385 -0.53088483 -0.7512596 -0.67553109 -0.79221644 -0.028058585 0.05079396 -0.29246569 -0.37793475 -0.29188397 -0.50172645 -0.4373822 0.26030642 0.5954912 -0.39797267 -0.58067577 0.02011086 0.095818481 -0.10840566 0.015118217 -0.42660766 -0.65936327 -0.45675853 -0.016179243 -0.23870239 -0.016179243 -0.23870239 -0.35979074 -0.34350115 -0.12699625 -0.2598296 -0.57712838 -0.58143789 -0.3618939 -0.054354654 -0.13221783 -0.35809733 0.20197994 0.18612216 -0.36002925 -0.31670555 -0.47569101 -0.45710393 -0.31261723 -0.52496231 -0.31821636 -0.56824884 -0.17214089 -0.42521454 -0.59147077 -0.017607759 -0.22024203 -0.36740946 -0.3685373 -0.31599241 -0.40557815 -0.29258889 -0.57903337 -0.6123658
"152" 26 "WALKING_UPSTAIRS" 0.28020794 -0.01113497 -0.179611 -0.37135565 0.011871275 0.164084 0.66598608 -0.3163566 -0.56406492 -0.84219454 -0.84983864 -0.92826513 -0.14510808 -0.056451519 0.52723178 -0.30603987 -0.30493209 -0.42097618 -0.11361076 0.14672676 0.22767118 -0.34074943 -0.59991183 -0.079131961 0.1736976 0.021951086 0.0054447012 -0.36284499 -0.69393348 -0.53846376 -0.094050402 -0.24668279 -0.094050402 -0.24668279 -0.32552221 -0.22795785 -0.24995911 -0.37037813 -0.59579767 -0.57800952 -0.29812803 -0.14558248 -0.016452301 -0.40260487 0.023827573 0.16844075 -0.320734 -0.35244091 -0.34527482 -0.35283472 -0.29855883 -0.49693946 -0.14505109 -0.59261021 -0.25769922 -0.40291941 -0.60727467 -0.11188373 -0.20439161 -0.38834828 -0.21574063 -0.24781573 -0.38991559 -0.46577585 -0.57199318 -0.61578222
"153" 26 "WALKING_DOWNSTAIRS" 0.27452047 -0.0078204354 -0.12915842 -0.41658802 0.12844834 0.056056762 0.64589852 -0.32197213 -0.56610531 -0.95623826 -0.90118763 -0.93496839 0.00086470195 -0.14394993 0.26900463 -0.32472417 -0.34273271 -0.46597655 0.28551851 -0.20610333 -0.54785012 -0.38593776 -0.5029189 0.38929771 0.017540009 0.13830085 -0.11759782 -0.41719282 -0.63390762 -0.50425061 -0.12146549 -0.26716053 -0.12146549 -0.26716053 -0.3516524 -0.27885918 -0.044025884 -0.14363497 -0.55681645 -0.59927667 -0.35143894 -0.082410283 -0.13077686 -0.4442928 0.15629447 0.071100508 -0.32952828 -0.35120081 -0.43560342 -0.38115526 -0.37984111 -0.49346149 -0.2475389 -0.48057821 -0.07223993 -0.43006495 -0.52070576 0.38280588 -0.25178786 -0.38943369 -0.23417738 -0.34329063 -0.29645799 -0.19050876 -0.58495231 -0.64733042
"154" 26 "SITTING" 0.24402748 -0.0043812777 -0.13437813 -0.43838096 0.18083787 0.079635381 0.64294547 -0.32149207 -0.56406153 -0.94584482 -0.91040281 -0.92968439 0.051152892 -0.01086498 -0.14960464 -0.37226256 -0.29524411 -0.48362989 0.21514151 -0.28607875 -0.38522188 -0.36280887 -0.51483273 0.44959761 -0.14738436 -0.059329303 0.27522032 -0.38412185 -0.55846868 -0.47938429 -0.12116392 -0.21730648 -0.12116392 -0.21730648 -0.35838811 -0.32075824 -0.055344501 -0.13572796 -0.51421844 -0.51840379 -0.40150714 -0.065825118 -0.15529982 -0.45352433 0.22025066 0.11482649 -0.35933208 -0.28458165 -0.43977488 -0.4457348 -0.36074198 -0.52501409 -0.24855931 -0.46041387 0.087093378 -0.39997164 -0.55520698 0.41729226 -0.25218023 -0.31978177 -0.3097119 -0.33936179 -0.32829577 -0.16177823 -0.54933187 -0.50984416
"155" 26 "STANDING" 0.2858303 -0.0046677341 -0.15274602 -0.43339946 0.0097299042 0.12086668 0.64075158 -0.3158319 -0.57662419 -0.95940269 -0.92042447 -0.92126087 0.05501412 -0.098409077 0.051426353 -0.34824147 -0.25989845 -0.44678596 -0.036251737 -0.057129057 0.19114466 -0.30550495 -0.59963467 -0.016291335 0.051506525 -0.0099296952 -0.18090605 -0.33258404 -0.59939416 -0.54532258 -0.15994137 -0.20722506 -0.15994137 -0.20722506 -0.33935726 -0.25538236 -0.21613981 -0.38165852 -0.54453173 -0.51168257 -0.40394565 -0.15367879 -0.17816868 -0.44536154 0.024327892 0.18045186 -0.32829662 -0.2732789 -0.41471855 -0.43273042 -0.29682256 -0.47590221 -0.21139445 -0.54760073 -0.19149252 -0.33752095 -0.63833843 -0.055232717 -0.2479414 -0.30824475 -0.27808454 -0.2322073 -0.44472906 -0.44415063 -0.52033839 -0.53353526
"156" 26 "LAYING" 0.23646561 -0.036365249 -0.11386168 -0.43200142 0.068415294 0.18134568 0.64255272 -0.30903852 -0.58994387 -0.96856465 -0.94705491 -0.96089345 0.092273089 0.2092229 0.3256459 -0.33030442 -0.24755899 -0.41127912 0.10591492 -0.11774643 -0.056304219 -0.26966781 -0.41500081 0.14710849 -0.1735293 -0.011748698 -0.16336647 -0.41359228 -0.49616106 -0.49902768 -0.11619563 -0.22029569 -0.11619563 -0.22029569 -0.29715295 -0.2750547 -0.082389128 -0.29177205 -0.49510696 -0.47313281 -0.38085857 -0.13852726 -0.0060054807 -0.45340518 0.09778719 0.18773127 -0.33068414 -0.31112963 -0.34259314 -0.39142283 -0.22740255 -0.47916887 -0.25801394 -0.3777736 -0.090588999 -0.28118949 -0.44339184 0.10998712 -0.13349481 -0.39495235 -0.21923681 -0.35822931 -0.37787157 -0.35462992 -0.46888293 -0.51606463
"157" 27 "WALKING" 0.2388571 -0.022813178 -0.023382587 -0.36521137 0.12196469 0.27942746 0.63954655 -0.316077 -0.59421834 -0.98548506 -0.96118486 -0.96972536 0.35148692 -0.08567951 0.18262859 -0.14386313 -0.16039531 -0.32695767 -0.064616931 0.018642616 0.43326559 -0.26781401 -0.35678252 0.21778803 -0.54904425 -0.050736981 -0.036613569 -0.44340335 -0.41234125 -0.44960157 -0.034947423 -0.16991946 -0.034947423 -0.16991946 -0.17440367 -0.090862547 -0.035201447 -0.28430023 -0.44214219 -0.41635985 -0.27045425 0.016039784 0.051454386 -0.40662324 0.10440521 0.29809736 -0.19897646 -0.18746585 -0.27414611 -0.16164704 -0.18779512 -0.37678067 -0.078324583 -0.32540894 -0.052124648 -0.32792685 -0.3815219 0.18259833 -0.092305608 -0.34608055 -0.068503103 -0.12618142 -0.36410874 -0.35207891 -0.44219048 -0.42336809
"158" 27 "WALKING_UPSTAIRS" 0.29475553 -0.062461304 -0.098216739 -0.34754129 0.086078712 0.26997875 0.64065484 -0.31349186 -0.59352679 -0.97735465 -0.96847374 -0.97169365 0.21031433 -0.34366805 -0.41244998 -0.094689772 -0.21299728 -0.31485266 -0.36695342 0.1437073 0.71995704 -0.38790194 -0.43330654 -0.088526827 -0.34754027 -0.064284746 -0.54479702 -0.38155208 -0.43794488 -0.46386237 -0.038048798 -0.17467721 -0.038048798 -0.17467721 -0.17703433 -0.029999507 -0.11751865 -0.28858124 -0.45290861 -0.41179548 -0.24099963 0.046964754 0.001494702 -0.3946067 0.038035251 0.3076523 -0.11371855 -0.21773503 -0.3033807 -0.15589212 -0.26430594 -0.32410456 -0.22421593 -0.36739659 -0.095407463 -0.43980569 -0.48223368 -0.16949571 -0.065237963 -0.37153064 -0.052766145 -0.0081459082 -0.34048211 -0.37478498 -0.42210835 -0.43892724
"159" 27 "WALKING_DOWNSTAIRS" 0.21881237 -0.055128494 -0.015740984 -0.95067454 -0.87637081 -0.63729162 0.90750709 -0.31830538 0.18769243 -0.92059907 -0.90819117 -0.53542919 0.10902814 -0.011782296 -0.24936737 -0.93573341 -0.89956202 -0.94032438 0.086919127 -0.092992248 0.076377839 -0.86201486 -0.91881509 -0.90327519 -0.13887995 -0.078210298 0.0052297241 -0.87074447 -0.94420858 -0.91693186 -0.81900561 -0.73341148 -0.81900561 -0.73341148 -0.93072763 -0.9103685 -0.84216556 -0.8085901 -0.93713454 -0.89663666 -0.94000673 -0.87951813 -0.71823553 -0.95551924 -0.88150808 -0.6234357 -0.9360501 -0.90617068 -0.92583451 -0.94119737 -0.89877833 -0.95537329 -0.82172165 -0.91331971 -0.87389893 -0.87476003 -0.92290806 -0.92397057 -0.78755193 -0.7475056 -0.91376897 -0.9048408 -0.85107229 -0.81413115 -0.90369827 -0.89455985
"160" 27 "SITTING" 0.28767511 -0.030786823 -0.17259261 -0.97634977 -0.92261331 -0.96504533 0.89032532 -0.33884512 0.22398067 -0.97331245 -0.945376 -0.89630326 0.085713596 0.044571517 -0.0056451498 -0.96402369 -0.9266669 -0.98312136 0.00063308606 -0.15756564 0.15283483 -0.92219833 -0.96759124 -0.95828025 -0.12005456 -0.043941868 -0.04279177 -0.94808849 -0.97470565 -0.96866771 -0.9305174 -0.95115908 -0.9305174 -0.95115908 -0.96431469 -0.94490442 -0.91837107 -0.91446566 -0.97238234 -0.96018801 -0.97045525 -0.91620716 -0.97463704 -0.9790959 -0.93016736 -0.96151418 -0.96528129 -0.93144122 -0.9792399 -0.96580875 -0.92610957 -0.98586578 -0.91585854 -0.96556778 -0.95318418 -0.92455883 -0.96906452 -0.96381124 -0.94897344 -0.95899306 -0.94758746 -0.94009385 -0.93589587 -0.91540748 -0.96708576 -0.95455439
"161" 27 "STANDING" 0.28732862 -0.030313825 -0.16753742 -0.99202894 -0.97321502 -0.97159625 0.89290785 -0.34863129 0.19662293 -0.97995806 -0.98290358 -0.89063527 0.065552306 0.0090483283 0.024394001 -0.99408748 -0.98435134 -0.98768798 -0.031579083 -0.13008757 0.15526297 -0.97116084 -0.9761051 -0.97535232 -0.10368531 -0.031388065 -0.071393145 -0.98930501 -0.99270224 -0.99254507 -0.94762367 -0.9653097 -0.94762367 -0.9653097 -0.98926809 -0.99242834 -0.95437813 -0.95831863 -0.99229376 -0.99420439 -0.99101713 -0.9775068 -0.97877599 -0.99239237 -0.97164451 -0.96877232 -0.99357807 -0.98237348 -0.9863037 -0.99530267 -0.98843474 -0.9874999 -0.97502209 -0.98002119 -0.97362032 -0.97048555 -0.97396106 -0.97807206 -0.97345461 -0.96513214 -0.99119654 -0.99319419 -0.97244099 -0.95671879 -0.99359092 -0.99526468
